2015-08-19 22:08:52, GERBER
2015-08-19 22:09:06, IZZE
2015-08-19 22:10:29, GERBER
2015-08-19 22:10:31, IZZE
2015-08-19 22:11:48, GERBER
2015-08-19 22:11:50, IZZE
2015-08-19 22:18:41, IZZE
2015-08-19 22:18:42, GERBER
2015-08-19 22:21:21, IZZE
2015-08-19 22:21:21, GERBER
2015-08-19 22:26:20, GERBER
2015-08-19 22:26:21, IZZE
2015-08-19 22:30:19, GERBER
2015-08-19 22:30:22, IZZE
2015-08-19 22:35:01, IZZE
2015-08-19 22:35:03, GERBER
2015-08-19 22:36:12, GERBER
2015-08-19 22:36:28, IZZE
